id,title,description,link,image_link,availability,price,google_product_category,brand,MPN,identifier_​exists,condition,age_group,color,gender,material,shipping,tax
13447,"Rolex Datejust 36mm 126200 Stainless Steel Unisex Watch","New / Unworn  Rolex Datejust 36mm 126200 oyster strap, stainless steel bezel, on mint green face watch.",https://swissmadecorp.com/product-details/rolex-datejust-126200-mint-green-eizs-19061,https://swissmadecorp.com/images/rolex-datejust-126200-84604.jpg,"in stock","10815.00 USD",201,Rolex,126200,false,new,adult,"Mint Green",female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13452,"Cartier Ronde Louis 36mm 2889 18K Rose Gold Unisex Watch","Pre-owned  Cartier Ronde Louis 36mm 2889 leather strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-2889-ivory-nrzs-77342,https://swissmadecorp.com/images/cartier-ronde-louis-36mm-2889-18k-rose-gold-unisex-watch-22165.jpg,"in stock","6695.00 USD",201,Rolex,2889,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13459,"Audemars Piguet Offshore Diver 45mm 15710ST.OO.A027CA.01 Stainless Steel Mens Watch","Pre-owned  Audemars Piguet Offshore Diver 45mm 15710ST.OO.A027CA.01 rubber strap, stainless steel bezel, on yellow face watch.",https://swissmadecorp.com/product-details/audemars-piguet-offshore-diver-15710st-oo-a027ca-01-yellow-keirz-37461,https://swissmadecorp.com/images/audemars-piguet-offshore-diver-45mm-15710stooa027ca01-stainless-steel-mens-watch-3f9c0a560d.jpg,"in stock","25750.00 USD",201,Rolex,15710ST.OO.A027CA.01,false,used,adult,Yellow,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13460,"Audemars Piguet Offshore Diver 45mm 15710ST.OO.A027CA.01 Stainless Steel Mens Watch","Pre-owned  Audemars Piguet Offshore Diver 45mm 15710ST.OO.A027CA.01 rubber strap, stainless steel bezel, on yellow face watch.",https://swissmadecorp.com/product-details/audemars-piguet-offshore-diver-15710st-oo-a027ca-01-yellow-kezsz-24776,https://swissmadecorp.com/images/audemars-piguet-offshore-diver-45mm-15710stooa027ca01-stainless-steel-mens-watch-bf29bd7615.jpg,"in stock","25750.00 USD",201,Rolex,15710ST.OO.A027CA.01,false,used,adult,Yellow,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13464,"Cartier Ronde Louis 36mm WR000551 18K White Gold Unisex Watch","Pre-owned  Cartier Ronde Louis 36mm WR000551 leather strap, 18k white gold bezel, on white face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-wr000551-white-gezs-76445,https://swissmadecorp.com/images/cartier-ronde-louis-wr000551-18696.jpg,"in stock","10815.00 USD",201,Rolex,WR000551,false,used,adult,White,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13467,"Cartier Ronde Louis 36mm 2889 18K Rose Gold Unisex Watch","Pre-owned  Cartier Ronde Louis 36mm 2889 leather strap, 18k rose gold bezel, on ivory face watch.",https://swissmadecorp.com/product-details/cartier-ronde-louis-2889-ivory-ngrz-89834,https://swissmadecorp.com/images/cartier-ronde-louis-36mm-2889-18k-rose-gold-unisex-watch-22165.jpg,"in stock","5871.00 USD",201,Rolex,2889,false,used,adult,Ivory,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13475,"Omega Seamaster Aqua Terra 41mm 231.10.42.21.02.004 Stainless Steel Mens Watch","Pre-owned  Omega Seamaster Aqua Terra 41mm 231.10.42.21.02.004 stainless steel strap, stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/omega-seamaster-aqua-terra-231-10-42-21-02-004-white-iazs-90836,https://swissmadecorp.com/images/omega-seamaster-aqua-terra-41mm-23110422102004-stainless-steel-mens-watch-Ehywt84Xxu.jpg,"in stock","4635.00 USD",201,Rolex,231.10.42.21.02.004,false,used,adult,White,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13476,"Franck Muller Master Square 42mm 6000 K SC DT 18K Yellow Gold Mens Watch","New  Franck Muller Master Square 42mm 6000 K SC DT leather strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/franck-muller-master-square-6000-k-sc-dt-silver-ozsz-78712,https://swissmadecorp.com/images/franck-muller-master-of-square-42mm-6000-ksc-dt-18k-white-gold-mens-watch-82931.jpg,"in stock","10815.00 USD",201,Rolex,"6000 K SC DT",false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13512,"Patek Philippe Gondolo 32x42mm 5098R-001 18K Rose Gold Unisex Watch","Pre-owned  Patek Philippe Gondolo 32x42mm 5098R-001 leather strap, 18k rose gold bezel, on honey brown face watch.",https://swissmadecorp.com/product-details/patek-philippe-gondolo-5098r-001-honey-brown-kixzs-11429,https://swissmadecorp.com/images/pate-gondolo-5098r-91326.jpg,"in stock","19570.00 USD",201,Rolex,5098R-001,false,used,adult,"Honey Brown",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13519,"Breitling Bentley 44mm A44364 Stainless Steel Mens Watch","Pre-owned  Breitling Bentley 44mm A44364 stainless steel strap, stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/breitling-bentley-a44364-silver-nzsz-54759,https://swissmadecorp.com/images/breitling-bentley-44mm-a44364-stainless-steel-mens-watch-Su1bG5jqae.jpg,"in stock","5665.00 USD",201,Rolex,A44364,false,used,adult,Silver,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13524,"Hublot BIG BANG AERO BANG CHRONOGRAPH 44mm 311.PX.1180.GR.1104 18K Rose Gold Unisex Watch","Pre-owned  Hublot BIG BANG AERO BANG CHRONOGRAPH 44mm 311.PX.1180.GR.1104 leather strap, 18k rose gold bezel, on skeleton face watch.",https://swissmadecorp.com/product-details/hublot-big-bang-aero-bang-chronograph-311-px-1180-gr-1104-skeleton-knzsz-24057,https://swissmadecorp.com/images/hublot-big-bang-aero-bang-chronograph-311px1180gr1104-24971.jpg,"in stock","22145.00 USD",201,Rolex,311.PX.1180.GR.1104,false,used,adult,Skeleton,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13535,"Audemars Piguet Royal Oak Offshore 42mm 25721ST.OO.1000ST.01 Stainless Steel Mens Watch","Pre-owned  Audemars Piguet Royal Oak Offshore 42mm 25721ST.OO.1000ST.01 stainless steel strap, stainless steel bezel, on tropical discolored  face watch.",https://swissmadecorp.com/product-details/audemars-piguet-royal-oak-offshore-25721st-oo-1000st-01-tropical-discolored-krazs-32070,https://swissmadecorp.com/images/audemars-piguet-royal-oak-offshore-42mm-25721stoo1000st01-stainless-steel-mens-watch-aOHsVJSaf6.jpg,"in stock","32960.00 USD",201,Rolex,25721ST.OO.1000ST.01,false,used,adult,"Tropical Discolored ",female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13541,"Hublot Classic Fusion 42mm 542.NO.1181.LR 18K Rose Gold Mens Watch","Pre-owned  Hublot Classic Fusion 42mm 542.NO.1181.LR leather strap, 18k rose gold bezel, on black face watch.",https://swissmadecorp.com/product-details/hublot-classic-fusion-542-no-1181-lr-black-irzs-89083,https://swissmadecorp.com/images/hublot-classic-fusion-42mm-542no1181lr-18k-rose-gold-mens-watch-tBiyWRJC5c.jpg,"in stock","6180.00 USD",201,Rolex,542.NO.1181.LR,false,used,adult,Black,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13548,"Van Cleef & Arpels Alhambra Talisman 40mm VCAR030100 18K Rose Gold Womens Watch","Pre-owned  Van Cleef & Arpels Alhambra Talisman 40mm VCAR030100 satin strap, 18k rose gold bezel, on mother of pearl face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-alhambra-talisman-hh45481-mother-of-pearl-kzozs-92918,https://swissmadecorp.com/images/van-cleef-arpels-alhambra-talisman-40mm-hh45481-18k-rose-gold-womens-watch-YHe2rJBqBq.jpg,"in stock","25750.00 USD",201,Rolex,VCAR030100,false,used,adult,"Mother Of Pearl",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13554,"Cartier Baignoire 33x44mm WB520009 18K White Gold Womens Watch","Pre-owned  Cartier Baignoire 33x44mm WB520009 leather strap, 18k white gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-baignoire-3032-silver-knzsz-40481,https://swissmadecorp.com/images/cartier-baignoire-33x44mm-3032-18k-white-gold-womens-watch-25391.jpg,"in stock","20085.00 USD",201,Rolex,WB520009,false,used,adult,Silver,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13583,"Hermes Arceau Petite Lune Dans Les Nuages 38mm AR7.B92 18K White Gold Womens Watch","Pre-owned  Hermes Arceau Petite Lune Dans Les Nuages 38mm AR7.B92 leather strap, 18k white gold bezel, on blue face watch.",https://swissmadecorp.com/product-details/hermes-arceau-petite-lune-dans-les-nuages-ar7-b92-blue-kgazs-36974,https://swissmadecorp.com/images/hermes-arceau-petite-lune-dans-les-nuages-38mmmm-ar7b92-18k-white-gold-womens-watch-Lwz9cDpYqx.jpg,"in stock","30900.00 USD",201,Rolex,AR7.B92,false,used,adult,Blue,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13588,"Van Cleef & Arpels Charms 38mm VCARM95100 18K Rose Gold Womens Watch","Pre-owned  Van Cleef & Arpels Charms 38mm VCARM95100 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-charms-2572115-silver-eizs-16867,https://swissmadecorp.com/images/van-cleef-arpels-charms-hh41429-32226.jpg,"in stock","18025.00 USD",201,Rolex,VCARM95100,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13590,"Van Cleef & Arpels Charms 38mm VCARM93600 18K Rose Gold Womens Watch","Pre-owned  Van Cleef & Arpels Charms 38mm VCARM93600 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-charms-2572115-silver-kairz-80317,https://swissmadecorp.com/images/van-cleef-arpels-charms-38mm-2572115-18k-rose-gold-womens-watch-GkUzEUErIK.jpg,"in stock","25750.00 USD",201,Rolex,VCARM93600,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13602,"Cartier Ballon Bleu 36mm W6920047 Stainless Steel Unisex Watch","Pre-owned  Cartier Ballon Bleu 36mm W6920047 18k yellow gold/stainless steel strap, stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-ballon-bleu-w6920047-silver-norz-15115,https://swissmadecorp.com/images/cartier-ballon-bleu-3284-72988.jpg,"in stock","5768.00 USD",201,Rolex,W6920047,false,used,adult,Silver,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13613,"Hermes Slim 39.5mm W05294WW00 18K White Gold Mens Watch","Pre-owned  Hermes Slim 39.5mm W05294WW00 leather strap, 18k white gold bezel, on blue face watch.",https://swissmadecorp.com/product-details/hermes-slim-cat-9901-blue-ezsz-71600,https://swissmadecorp.com/images/hermes-slim-395mm-w05294ww00-18k-white-gold-mens-watch-Y1GHKrxKxV.jpg,"in stock","20085.00 USD",201,Rolex,W05294WW00,false,used,adult,Blue,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13618,"Cartier Santos Dumont 44.6x34.6mm W2006951 18K Rose Gold Unisex Watch","Pre-owned  Cartier Santos Dumont 44.6x34.6mm W2006951 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-santos-dumont-w2006951-silver-rkrz-26555,https://swissmadecorp.com/images/cartier-santos-dumont-2650-84543.jpg,"in stock","8755.00 USD",201,Rolex,W2006951,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13636,"Rolex Daytona 40mm 116509 18K White Gold Mens Watch","Pre-owned  Rolex Daytona 40mm 116509 oyster strap, 18k white gold bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-daytona-116509-black-ianrz-46018,https://swissmadecorp.com/images/rolex-daytona-40mm-116509-18k-white-gold-mens-watch-eejRKFdO1R.jpg,"in stock","30900.00 USD",201,Rolex,116509,false,used,adult,Black,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13637,"Rolex Datejust 28mm 279171 18K Rose Gold/Stainless Steel Womens Watch","Pre-owned  Rolex Datejust 28mm 279171 jubilee strap, 18k rose gold/stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/rolex-datejust-279171-white-xrzs-86886,https://swissmadecorp.com/images/rolex-datejust-279171-43556.jpg,"in stock","12875.00 USD",201,Rolex,279171,false,used,adult,White,female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13638,"Rolex Day-Date 36mm 18238 18K Yellow Gold Mens Watch","Pre-owned  Rolex DayDate 36mm 18238 president strap, 18k yellow gold bezel, on champagne diamond face watch.",https://swissmadecorp.com/product-details/rolex-day-date-18238-champagne-diamond-krzsz-12626,https://swissmadecorp.com/images/rolex-day-date-36mm-18238-18k-yellow-gold-mens-watch-1WeetfaFvo.jpg,"in stock","18540.00 USD",201,Rolex,18238,false,used,adult,"Champagne Diamond",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13639,"Rolex Day-Date 36mm 18238 18K Yellow Gold Mens Watch","Pre-owned  Rolex DayDate 36mm 18238 president strap, 18k yellow gold bezel, on champagne diamond face watch.",https://swissmadecorp.com/product-details/rolex-day-date-18238-champagne-diamond-krzsz-46483,https://swissmadecorp.com/images/rolex-day-date-36mm-18238-18k-yellow-gold-mens-watch-KXPjn9oqDa.jpg,"in stock","18540.00 USD",201,Rolex,18238,false,used,adult,"Champagne Diamond",female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13649,"Rolex Datejust 36mm 116200 Stainless Steel Mens Watch","Pre-owned  Rolex Datejust 36mm 116200 oyster strap, stainless steel bezel, on white face watch.",https://swissmadecorp.com/product-details/rolex-datejust-116200-white-razs-46118,https://swissmadecorp.com/images/rolex-datejust-116200-42362.jpg,"in stock","6901.00 USD",201,Rolex,116200,false,used,adult,White,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13662,"Patek Philippe Gondolo 32x42mm 5098R-001 18K Rose Gold Unisex Watch","Pre-owned  Patek Philippe Gondolo 32x42mm 5098R-001 leather strap, 18k rose gold bezel, on honey brown face watch.",https://swissmadecorp.com/product-details/patek-philippe-gondolo-5098r-001-honey-brown-kixzs-41085,https://swissmadecorp.com/images/pate-gondolo-5098r-91326.jpg,"in stock","19570.00 USD",201,Rolex,5098R-001,false,used,adult,"Honey Brown",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13665,"Rolex Datejust 41mm 126333 18K Yellow Gold/Stainless Steel Mens Watch","Pre-owned  Rolex Datejust 41mm 126333 oyster strap, 18k yellow gold/stainless steel bezel, on slate w/green roman  face watch.",https://swissmadecorp.com/product-details/rolex-datejust-126333-slate-w-green-roman-kaozs-14875,https://swissmadecorp.com/images/rolex-datejust-41mm-126333-18k-yellow-goldstainless-steel-mens-watch-27434.jpg,"in stock","14060.00 USD",201,Rolex,126333,false,used,adult,"Slate w/green Roman ",female,"18K Yellow Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13667,"Rolex Explorer II 42mm 216570 Stainless Steel Mens Watch","Pre-owned  Rolex Explorer II 42mm 216570 oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-explorer-ii-216570-black-lzsz-32856,https://swissmadecorp.com/images/rolex-explorer-ii-216570-48254.jpg,"in stock","9064.00 USD",201,Rolex,216570,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13668,"Rolex Explorer II 42mm 216570 Stainless Steel Mens Watch","Pre-owned  Rolex Explorer II 42mm 216570 oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-explorer-ii-216570-black-lzsz-81097,https://swissmadecorp.com/images/rolex-explorer-ii-216570-48254.jpg,"in stock","9064.00 USD",201,Rolex,216570,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13688,"Rolex Daytona 40mm 116505 18K Rose Gold Mens Watch","Pre-owned  Rolex Daytona 40mm 116505 oyster strap, 18k rose gold bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-daytona-116505-black-nrzsz-61441,https://swissmadecorp.com/images/rolex-daytona-116505-48690.jpg,"in stock","43260.00 USD",201,Rolex,116505,false,used,adult,Black,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13689,"Rolex Datejust II 41mm 126301 18K Rose Gold/Stainless Steel Unisex Watch","Pre-owned  Rolex Datejust II 41mm 126301 jubilee strap, 18k rose gold/stainless steel bezel, on sundust face watch.",https://swissmadecorp.com/product-details/rolex-datejust-ii-126301-sundust-kiezs-83534,https://swissmadecorp.com/images/rolex-date-just-ii-126301-68785.jpg,"in stock","15028.00 USD",201,Rolex,126301,false,used,adult,Sundust,female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13692,"Breguet Reine de Naples 28.5mm  8918BR/58/964/D00D3L 18K Rose Gold Womens Watch","Pre-owned  Breguet Reine de Naples 28.5mm  8918BR/58/964/D00D3L satin strap, 18k rose gold bezel, on white mother of pearl face watch.",https://swissmadecorp.com/product-details/breguet-reine-de-naples-8918br-58-964-d00d3l-white-mother-of-pearl-kgzsz-78562,https://swissmadecorp.com/images/breguet-reine-de-naples-285mm-8918br58964d00d3l-18k-rose-gold-womens-watch-2bdJiOrVsd.jpg,"in stock","25750.00 USD",201,Rolex," 8918BR/58/964/D00D3L",false,used,adult,"White Mother Of Pear",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13695,"Rolex Gmt-Master II 40mm 116710LN Stainless Steel Mens Watch","Pre-owned  Rolex GmtMaster II 40mm 116710LN oyster strap, stainless steel bezel, on black face watch.",https://swissmadecorp.com/product-details/rolex-gmt-master-ii-116710ln-black-xezs-79105,https://swissmadecorp.com/images/rolex-gmt-master-ii-116710ln-72488.jpg,"in stock","12875.00 USD",201,Rolex,116710LN,false,used,adult,Black,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13707,"Rolex Datejust 36mm 126284 Stainless Steel Mens Watch","New / Unworn  Rolex Datejust 36mm 126284 jubilee strap, stainless steel bezel, on blue face watch.",https://swissmadecorp.com/product-details/rolex-datejust-126284-blue-krazs-84472,https://swissmadecorp.com/images/rolex-datejust-126284-77558.jpg,"in stock","22145.00 USD",201,Rolex,126284,false,new,adult,Blue,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13717,"Patek Philippe Gondolo 32mmx42mm 5098R-001 18K Rose Gold Unisex Watch","Pre-owned  Patek Philippe Gondolo 32mmx42mm 5098R-001 leather strap, 18k rose gold bezel, on honey brown face watch.",https://swissmadecorp.com/product-details/patek-philippe-gondolo-5098r-001-honey-brown-kigzs-16664,https://swissmadecorp.com/images/pate-gondolo-5098r-91326.jpg,"in stock","19570.00 USD",201,Rolex,5098R-001,false,used,adult,"Honey Brown",female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13721,"Van Cleef & Arpels Charms 38mm 2572115 18K Rose Gold Womens Watch","Pre-owned  Van Cleef & Arpels Charms 38mm 2572115 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-charms-2572115-silver-elzs-90117,https://swissmadecorp.com/images/van-cleef-arpels-charms-38mm-2572115-18k-rose-gold-womens-watch-PO5SvsHK1h.jpg,"in stock","18025.00 USD",201,Rolex,2572115,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13722,"Van Cleef & Arpels Charms 38mm 2572115 18K Rose Gold Womens Watch","Pre-owned  Van Cleef & Arpels Charms 38mm 2572115 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-charms-2572115-silver-egzs-82163,https://swissmadecorp.com/images/van-cleef-arpels-charms-38mm-2572115-18k-rose-gold-womens-watch-Ibmz0RYGXH.jpg,"in stock","18025.00 USD",201,Rolex,2572115,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13723,"Van Cleef & Arpels Charms 38mm VCARM93600 18K Rose Gold Womens Watch","Pre-owned  Van Cleef & Arpels Charms 38mm VCARM93600 leather strap, 18k rose gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-charms-vcarm93600-silver-kzgzs-26990,https://swissmadecorp.com/images/van-cleef-arpels-charms-38mm-vcarm93600-18k-rose-gold-womens-watch-mP280GvE5u.jpg,"in stock","25750.00 USD",201,Rolex,VCARM93600,false,used,adult,Silver,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13728,"Van Cleef & Arpels ALHAMBRA TALISMAN 40mmx40mm HH45778 18K White Gold Womens Watch","Pre-owned  Van Cleef & Arpels ALHAMBRA TALISMAN 40mmx40mm HH45778 satin strap, 18k white gold bezel, on mother of pear face watch.",https://swissmadecorp.com/product-details/van-cleef-arpels-alhambra-talisman-hh45778-mother-of-pear-kazsz-66426,https://swissmadecorp.com/images/van-cleef-arpels-alhambra-talisman-40mmx40mm-hh45778-18k-white-gold-womens-watch-8ZPZC1o5zI.jpg,"in stock","18540.00 USD",201,Rolex,HH45778,false,used,adult,"Mother of Pear",female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13736,"Cartier Pasha 42mm  W3019551 18K Yellow Gold Unisex Watch","Pre-owned  Cartier Pasha 42mm  W3019551 leather strap, 18k yellow gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-pasha-w3019551-silver-ezsz-63545,https://swissmadecorp.com/images/cartier-pasha-42mm-w3019551-18k-yellow-gold-unisex-watch-OlAAQs8SpY.jpg,"in stock","12875.00 USD",201,Rolex," W3019551",false,used,adult,Silver,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13747,"Patek Philippe Gondolo 28mm 4868G 18K White Gold Womens Watch","Pre-owned  Patek Philippe Gondolo 28mm 4868G satin strap, 18k white gold bezel, on silver face watch.",https://swissmadecorp.com/product-details/patek-philippe-gondolo-4868g-silver-lgzs-72953,https://swissmadecorp.com/images/patek-philippe-gondolo-28mm-4868g-18k-white-gold-womens-watch-c6yoRYCZon.jpg,"in stock","11073.00 USD",201,Rolex,4868G,false,used,adult,Silver,female,"18K White Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13755,"Piaget Ladies Mystery 24mm 9706 P31 18K Yellow Gold Womens Watch","Pre-owned  Piaget Ladies Mystery 24mm 9706 P31 18k yellow gold strap, 18k yellow gold bezel, on blue face watch.",https://swissmadecorp.com/product-details/piaget-ladies-mystery-9706-p31-blue-ozsz-45016,https://swissmadecorp.com/images/piaget-ladies-mystery-24mm-9706-p31-18k-yellow-gold-womens-watch-fY06HcWQ0t.jpg,"in stock","14935.00 USD",201,Rolex,"9706 P31",false,used,adult,Blue,female,"18K Yellow Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13759,"Cartier Ballon Bleu 42mm W6920032 18K Rose Gold/Stainless Steel Unisex Watch","Pre-owned  Cartier Ballon Bleu 42mm W6920032 18k rose gold/stainless steel strap, 18k rose gold/stainless steel bezel, on chocolate face watch.",https://swissmadecorp.com/product-details/cartier-ballon-bleu-w6920032-chocolate-girz-93301,https://swissmadecorp.com/images/ballon-bleu-w6920032-79000.jpg,"in stock","6180.00 USD",201,Rolex,W6920032,false,used,adult,Chocolate,female,"18K Rose Gold/Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13784,"Hermes Arceau Squelette 41mm AR6.77A 18K Rose Gold Mens Watch","Pre-owned  Hermes Arceau Squelette 41mm AR6.77A leather strap, 18k rose gold bezel, on gray face watch.",https://swissmadecorp.com/product-details/hermes-arceau-squelette-ar6-77a-gray-rezs-77120,https://swissmadecorp.com/images/hermes-arceau-squelette-41mm-ar677a-18k-rose-gold-mens-watch-4Gkpcr7jgy.jpg,"in stock","14420.00 USD",201,Rolex,AR6.77A,false,used,adult,Gray,female,"18K Rose Gold","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13797,"Cartier Roadster 37x32.8mm W62017V3 Stainless Steel Womens Watch","Pre-owned  Cartier Roadster 37x32.8mm W62017V3 stainless steel strap, stainless steel bezel, on pink face watch.",https://swissmadecorp.com/product-details/cartier-roadster-w62017v3-pink-kezs-69854,https://swissmadecorp.com/images/cartier-roadster-37x328mm-w62017v3-stainless-steel-womens-watch-AtRkKApMFD.jpg,"in stock","3605.00 USD",201,Rolex,W62017V3,false,used,adult,Pink,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13798,"Cartier Ballon Bleu 33mm W6920071 Stainless Steel Womens Watch","Pre-owned  Cartier Ballon Bleu 33mm W6920071 stainless steel strap, stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-ballon-bleu-w6920071-silver-nzsz-64098,https://swissmadecorp.com/images/cartier-ballon-bleu-33mm-3489-stainless-steel-womens-watch-55432.jpg,"in stock","5150.00 USD",201,Rolex,W6920071,false,used,adult,Silver,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13800,"Cartier Ballon Bleu 28mm W69010Z4 Stainless Steel Womens Watch","Pre-owned  Cartier Ballon Bleu 28mm W69010Z4 stainless steel strap, stainless steel bezel, on silver face watch.",https://swissmadecorp.com/product-details/cartier-ballon-bleu-w69010z4-silver-inzs-42322,https://swissmadecorp.com/images/cartier-ballon-bleu-28mm-w69010z4-stainless-steel-womens-watch-26841.jpg,"in stock","4120.00 USD",201,Rolex,W69010Z4,false,used,adult,Silver,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13804,"IWC Portofino  IW510115 Stainless Steel Mens Watch","Pre-owned  IWC Portofino  IW510115 leather strap, stainless steel bezel, on gray face watch.",https://swissmadecorp.com/product-details/iwc-portofino-iw510115-gray-nina-61912,https://swissmadecorp.com/images/iwc-portofino-iw510115-stainless-steel-mens-watch-FaHx0UqS5E.jpg,"in stock","7210.00 USD",201,Rolex,IW510115,false,used,adult,Gray,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
13806,"Cartier Roadster 37x32.8mm W62017V3 Stainless Steel Womens Watch","Pre-owned  Cartier Roadster 37x32.8mm W62017V3 stainless steel strap, stainless steel bezel, on pink face watch.",https://swissmadecorp.com/product-details/cartier-roadster-w62017v3-pink-kezs-37929,https://swissmadecorp.com/images/cartier-roadster-37x328mm-w62017v3-stainless-steel-womens-watch-B5KsGqJshc.jpg,"in stock","3605.00 USD",201,Rolex,W62017V3,false,used,adult,Pink,female,"Stainless Steel","US:NY:Overnight:79.00 USD",US:NY:8.875:n
